Author	Consortium	PMID	Date	Trait	EFO	Analysis	Source	Outcome	Exposure	Covariates	Outcome_Unit	Exposure_Unit	Array	Tissue	Further_Details	N	N_Studies	Categories	Age	N_Males	N_Females	N_EUR	N_EAS	N_SAS	N_AFR	N_AMR	N_OTH	CpG	Location	Chr	Pos	Gene	Type	Beta	SE	P	Details
Wozniak MB	-	23526956	2013-03-05	Clear cell renal carcinoma	EFO_0000349, EFO_0000681	-	Table S6	DNA methylation	Clear cell renal carcinoma	-	M values	-	Illumina HumanMethylation450	Clear cell renal carcinoma tumour cells and adjacent healthy cells	-	129	1	129 tumour samples, 129 non-tumour samples	63	84	45	129	-	-	-	-	-	cg25050392	chr6:24933103	6	24933103	-	Open sea	-	-	1.56e-28	-
Wozniak MB	-	23526956	2013-03-05	Clear cell renal carcinoma	EFO_0000349, EFO_0000681	-	Table S6	DNA methylation	Clear cell renal carcinoma	-	M values	-	Illumina HumanMethylation450	Clear cell renal carcinoma tumour cells and adjacent healthy cells	-	129	1	129 tumour samples, 129 non-tumour samples	63	84	45	129	-	-	-	-	-	cg27050407	chr6:24832728	6	24832728	FAM65B	Open sea	-	-	1.67e-28	-
Wozniak MB	-	23526956	2013-03-05	Clear cell renal carcinoma	EFO_0000349, EFO_0000681	-	Table S6	DNA methylation	Clear cell renal carcinoma	-	M values	-	Illumina HumanMethylation450	Clear cell renal carcinoma tumour cells and adjacent healthy cells	-	129	1	129 tumour samples, 129 non-tumour samples	63	84	45	129	-	-	-	-	-	cg15250073	chr6:16769480	6	16769480	-	Open sea	-	-	1.96e-28	-
Wozniak MB	-	23526956	2013-03-05	Clear cell renal carcinoma	EFO_0000349, EFO_0000681	-	Table S6	DNA methylation	Clear cell renal carcinoma	-	M values	-	Illumina HumanMethylation450	Clear cell renal carcinoma tumour cells and adjacent healthy cells	-	129	1	129 tumour samples, 129 non-tumour samples	63	84	45	129	-	-	-	-	-	cg13699887	chr6:16320488	6	16320488	ATXN1	Open sea	-	-	5.28e-28	-
Wozniak MB	-	23526956	2013-03-05	Clear cell renal carcinoma	EFO_0000349, EFO_0000681	-	Table S6	DNA methylation	Clear cell renal carcinoma	-	M values	-	Illumina HumanMethylation450	Clear cell renal carcinoma tumour cells and adjacent healthy cells	-	129	1	129 tumour samples, 129 non-tumour samples	63	84	45	129	-	-	-	-	-	cg24408769	chr6:15506085	6	15506085	JARID2	Open sea	-	-	8.01e-28	-
Wozniak MB	-	23526956	2013-03-05	Clear cell renal carcinoma	EFO_0000349, EFO_0000681	-	Table S6	DNA methylation	Clear cell renal carcinoma	-	M values	-	Illumina HumanMethylation450	Clear cell renal carcinoma tumour cells and adjacent healthy cells	-	129	1	129 tumour samples, 129 non-tumour samples	63	84	45	129	-	-	-	-	-	cg22262753	chr6:20932931	6	20932931	CDKAL1	Open sea	-	-	1.13e-27	-
Wozniak MB	-	23526956	2013-03-05	Clear cell renal carcinoma	EFO_0000349, EFO_0000681	-	Table S6	DNA methylation	Clear cell renal carcinoma	-	M values	-	Illumina HumanMethylation450	Clear cell renal carcinoma tumour cells and adjacent healthy cells	-	129	1	129 tumour samples, 129 non-tumour samples	63	84	45	129	-	-	-	-	-	cg11728738	chr6:21711700	6	21711700	FLJ22536	Open sea	-	-	1.87e-27	-
Wozniak MB	-	23526956	2013-03-05	Clear cell renal carcinoma	EFO_0000349, EFO_0000681	-	Table S6	DNA methylation	Clear cell renal carcinoma	-	M values	-	Illumina HumanMethylation450	Clear cell renal carcinoma tumour cells and adjacent healthy cells	-	129	1	129 tumour samples, 129 non-tumour samples	63	84	45	129	-	-	-	-	-	cg05085500	chr6:19692172	6	19692172	-	Island	-	-	1.91e-27	-
Wozniak MB	-	23526956	2013-03-05	Clear cell renal carcinoma	EFO_0000349, EFO_0000681	-	Table S6	DNA methylation	Clear cell renal carcinoma	-	M values	-	Illumina HumanMethylation450	Clear cell renal carcinoma tumour cells and adjacent healthy cells	-	129	1	129 tumour samples, 129 non-tumour samples	63	84	45	129	-	-	-	-	-	cg13189271	chr6:15365693	6	15365693	JARID2	Open sea	-	-	8.81e-27	-
Wozniak MB	-	23526956	2013-03-05	Clear cell renal carcinoma	EFO_0000349, EFO_0000681	-	Table S6	DNA methylation	Clear cell renal carcinoma	-	M values	-	Illumina HumanMethylation450	Clear cell renal carcinoma tumour cells and adjacent healthy cells	-	129	1	129 tumour samples, 129 non-tumour samples	63	84	45	129	-	-	-	-	-	cg10693635	chr6:16215614	6	16215614	-	Open sea	-	-	5.1e-26	-
Wozniak MB	-	23526956	2013-03-05	Clear cell renal carcinoma	EFO_0000349, EFO_0000681	-	Table S6	DNA methylation	Clear cell renal carcinoma	-	M values	-	Illumina HumanMethylation450	Clear cell renal carcinoma tumour cells and adjacent healthy cells	-	129	1	129 tumour samples, 129 non-tumour samples	63	84	45	129	-	-	-	-	-	cg20605134	chr6:15400462	6	15400462	JARID2	Open sea	-	-	1.17e-24	-
Wozniak MB	-	23526956	2013-03-05	Clear cell renal carcinoma	EFO_0000349, EFO_0000681	-	Table S6	DNA methylation	Clear cell renal carcinoma	-	M values	-	Illumina HumanMethylation450	Clear cell renal carcinoma tumour cells and adjacent healthy cells	-	129	1	129 tumour samples, 129 non-tumour samples	63	84	45	129	-	-	-	-	-	cg03854238	chr6:22071933	6	22071933	FLJ22536	Open sea	-	-	1.91e-24	-
Wozniak MB	-	23526956	2013-03-05	Clear cell renal carcinoma	EFO_0000349, EFO_0000681	-	Table S6	DNA methylation	Clear cell renal carcinoma	-	M values	-	Illumina HumanMethylation450	Clear cell renal carcinoma tumour cells and adjacent healthy cells	-	129	1	129 tumour samples, 129 non-tumour samples	63	84	45	129	-	-	-	-	-	cg18343480	chr6:18005932	6	18005932	-	Open sea	-	-	2.61e-24	-
Wozniak MB	-	23526956	2013-03-05	Clear cell renal carcinoma	EFO_0000349, EFO_0000681	-	Table S6	DNA methylation	Clear cell renal carcinoma	-	M values	-	Illumina HumanMethylation450	Clear cell renal carcinoma tumour cells and adjacent healthy cells	-	129	1	129 tumour samples, 129 non-tumour samples	63	84	45	129	-	-	-	-	-	cg08147813	chr6:17102936	6	17102936	-	South shore	-	-	1.93e-23	-
Wozniak MB	-	23526956	2013-03-05	Clear cell renal carcinoma	EFO_0000349, EFO_0000681	-	Table S6	DNA methylation	Clear cell renal carcinoma	-	M values	-	Illumina HumanMethylation450	Clear cell renal carcinoma tumour cells and adjacent healthy cells	-	129	1	129 tumour samples, 129 non-tumour samples	63	84	45	129	-	-	-	-	-	cg19516754	chr6:16965070	6	16965070	-	Open sea	-	-	2.41e-23	-
Wozniak MB	-	23526956	2013-03-05	Clear cell renal carcinoma	EFO_0000349, EFO_0000681	-	Table S6	DNA methylation	Clear cell renal carcinoma	-	M values	-	Illumina HumanMethylation450	Clear cell renal carcinoma tumour cells and adjacent healthy cells	-	129	1	129 tumour samples, 129 non-tumour samples	63	84	45	129	-	-	-	-	-	cg14058851	chr6:15505949	6	15505949	JARID2	Open sea	-	-	4.82e-22	-
Wozniak MB	-	23526956	2013-03-05	Clear cell renal carcinoma	EFO_0000349, EFO_0000681	-	Table S6	DNA methylation	Clear cell renal carcinoma	-	M values	-	Illumina HumanMethylation450	Clear cell renal carcinoma tumour cells and adjacent healthy cells	-	129	1	129 tumour samples, 129 non-tumour samples	63	84	45	129	-	-	-	-	-	cg17404640	chr6:22467088	6	22467088	-	Open sea	-	-	1.68e-20	-
Wozniak MB	-	23526956	2013-03-05	Clear cell renal carcinoma	EFO_0000349, EFO_0000681	-	Table S6	DNA methylation	Clear cell renal carcinoma	-	M values	-	Illumina HumanMethylation450	Clear cell renal carcinoma tumour cells and adjacent healthy cells	-	129	1	129 tumour samples, 129 non-tumour samples	63	84	45	129	-	-	-	-	-	cg11382666	chr6:20032841	6	20032841	-	Open sea	-	-	2.14e-18	-
Wozniak MB	-	23526956	2013-03-05	Clear cell renal carcinoma	EFO_0000349, EFO_0000681	-	Table S6	DNA methylation	Clear cell renal carcinoma	-	M values	-	Illumina HumanMethylation450	Clear cell renal carcinoma tumour cells and adjacent healthy cells	-	129	1	129 tumour samples, 129 non-tumour samples	63	84	45	129	-	-	-	-	-	cg24428877	chr6:21664652	6	21664652	-	Island	-	-	3.86e-17	-
Xu CJ	-	28056824	2017-01-05	Age 4 vs age 0	EFO_0000246	-	Additional file 3	DNA methylation	Age 4 vs age 0	Sex, cell counts and technical covariates	Beta values	-	Illumina HumanMethylation450	Whole blood and cord blood	-	269	2	-	-	141	128	269	-	-	-	-	-	cg08248579	chr6:17988937	6	17988937	KIF13A	South shore	-	-	3.07e-138	-
Xu CJ	-	28056824	2017-01-05	Age 4 vs age 0	EFO_0000246	-	Additional file 3	DNA methylation	Age 4 vs age 0	Sex, cell counts and technical covariates	Beta values	-	Illumina HumanMethylation450	Whole blood and cord blood	-	269	2	-	-	141	128	269	-	-	-	-	-	cg07278165	chr6:16948028	6	16948028	-	Open sea	-	-	3.23e-136	-
Xu CJ	-	28056824	2017-01-05	Age 4 vs age 0	EFO_0000246	-	Additional file 3	DNA methylation	Age 4 vs age 0	Sex, cell counts and technical covariates	Beta values	-	Illumina HumanMethylation450	Whole blood and cord blood	-	269	2	-	-	141	128	269	-	-	-	-	-	cg20605134	chr6:15400462	6	15400462	JARID2	Open sea	-	-	1.24e-133	-
Xu CJ	-	28056824	2017-01-05	Age 4 vs age 0	EFO_0000246	-	Additional file 3	DNA methylation	Age 4 vs age 0	Sex, cell counts and technical covariates	Beta values	-	Illumina HumanMethylation450	Whole blood and cord blood	-	269	2	-	-	141	128	269	-	-	-	-	-	cg07904452	chr6:22892738	6	22892738	-	Open sea	-	-	3.29e-128	-
Xu CJ	-	28056824	2017-01-05	Age 4 vs age 0	EFO_0000246	-	Additional file 3	DNA methylation	Age 4 vs age 0	Sex, cell counts and technical covariates	Beta values	-	Illumina HumanMethylation450	Whole blood and cord blood	-	269	2	-	-	141	128	269	-	-	-	-	-	cg05463027	chr6:17988748	6	17988748	KIF13A	South shore	-	-	6.27e-122	-
Xu CJ	-	28056824	2017-01-05	Age 4 vs age 0	EFO_0000246	-	Additional file 3	DNA methylation	Age 4 vs age 0	Sex, cell counts and technical covariates	Beta values	-	Illumina HumanMethylation450	Whole blood and cord blood	-	269	2	-	-	141	128	269	-	-	-	-	-	cg06493612	chr6:15502050	6	15502050	JARID2	Open sea	-	-	6.2e-117	-
Xu CJ	-	28056824	2017-01-05	Age 4 vs age 0	EFO_0000246	-	Additional file 3	DNA methylation	Age 4 vs age 0	Sex, cell counts and technical covariates	Beta values	-	Illumina HumanMethylation450	Whole blood and cord blood	-	269	2	-	-	141	128	269	-	-	-	-	-	cg09248660	chr6:24969848	6	24969848	-	Open sea	-	-	8.64e-113	-
Xu CJ	-	28056824	2017-01-05	Age 4 vs age 0	EFO_0000246	-	Additional file 3	DNA methylation	Age 4 vs age 0	Sex, cell counts and technical covariates	Beta values	-	Illumina HumanMethylation450	Whole blood and cord blood	-	269	2	-	-	141	128	269	-	-	-	-	-	cg04876424	chr6:17280551	6	17280551	RBM24	North shore	-	-	4.98e-102	-
Xu CJ	-	28056824	2017-01-05	Age 4 vs age 0	EFO_0000246	-	Additional file 3	DNA methylation	Age 4 vs age 0	Sex, cell counts and technical covariates	Beta values	-	Illumina HumanMethylation450	Whole blood and cord blood	-	269	2	-	-	141	128	269	-	-	-	-	-	cg21082868	chr6:22828849	6	22828849	-	Open sea	-	-	2.13e-82	-
Xu CJ	-	28056824	2017-01-05	Age 4 vs age 0	EFO_0000246	-	Additional file 3	DNA methylation	Age 4 vs age 0	Sex, cell counts and technical covariates	Beta values	-	Illumina HumanMethylation450	Whole blood and cord blood	-	269	2	-	-	141	128	269	-	-	-	-	-	cg03068319	chr6:17600252	6	17600252	FAM8A1	North shore	-	-	7.87e-82	-
Xu CJ	-	28056824	2017-01-05	Age 4 vs age 0	EFO_0000246	-	Additional file 3	DNA methylation	Age 4 vs age 0	Sex, cell counts and technical covariates	Beta values	-	Illumina HumanMethylation450	Whole blood and cord blood	-	269	2	-	-	141	128	269	-	-	-	-	-	cg21729798	chr6:24357078	6	24357078	DCDC2;KAAG1	North shore	-	-	2.84e-78	-
Xu CJ	-	28056824	2017-01-05	Age 4 vs age 0	EFO_0000246	-	Additional file 3	DNA methylation	Age 4 vs age 0	Sex, cell counts and technical covariates	Beta values	-	Illumina HumanMethylation450	Whole blood and cord blood	-	269	2	-	-	141	128	269	-	-	-	-	-	cg08818610	chr6:24910720	6	24910720	FAM65B	Island	-	-	4.2e-78	-
Xu CJ	-	28056824	2017-01-05	Age 4 vs age 0	EFO_0000246	-	Additional file 3	DNA methylation	Age 4 vs age 0	Sex, cell counts and technical covariates	Beta values	-	Illumina HumanMethylation450	Whole blood and cord blood	-	269	2	-	-	141	128	269	-	-	-	-	-	cg05491854	chr6:24910562	6	24910562	FAM65B	North shore	-	-	1.88e-73	-
Xu CJ	-	28056824	2017-01-05	Age 4 vs age 0	EFO_0000246	-	Additional file 3	DNA methylation	Age 4 vs age 0	Sex, cell counts and technical covariates	Beta values	-	Illumina HumanMethylation450	Whole blood and cord blood	-	269	2	-	-	141	128	269	-	-	-	-	-	cg14757107	chr6:16277615	6	16277615	GMPR	Open sea	-	-	8.37e-73	-
Xu CJ	-	28056824	2017-01-05	Age 4 vs age 0	EFO_0000246	-	Additional file 3	DNA methylation	Age 4 vs age 0	Sex, cell counts and technical covariates	Beta values	-	Illumina HumanMethylation450	Whole blood and cord blood	-	269	2	-	-	141	128	269	-	-	-	-	-	cg15414930	chr6:17985564	6	17985564	KIF13A	North shore	-	-	5.81e-66	-
Xu CJ	-	28056824	2017-01-05	Age 4 vs age 0	EFO_0000246	-	Additional file 3	DNA methylation	Age 4 vs age 0	Sex, cell counts and technical covariates	Beta values	-	Illumina HumanMethylation450	Whole blood and cord blood	-	269	2	-	-	141	128	269	-	-	-	-	-	cg00719771	chr6:23523214	6	23523214	-	Open sea	-	-	3.09e-65	-
Xu CJ	-	28056824	2017-01-05	Age 4 vs age 0	EFO_0000246	-	Additional file 3	DNA methylation	Age 4 vs age 0	Sex, cell counts and technical covariates	Beta values	-	Illumina HumanMethylation450	Whole blood and cord blood	-	269	2	-	-	141	128	269	-	-	-	-	-	cg24408769	chr6:15506085	6	15506085	JARID2	Open sea	-	-	1.13e-61	-
Xu CJ	-	28056824	2017-01-05	Age 4 vs age 0	EFO_0000246	-	Additional file 3	DNA methylation	Age 4 vs age 0	Sex, cell counts and technical covariates	Beta values	-	Illumina HumanMethylation450	Whole blood and cord blood	-	269	2	-	-	141	128	269	-	-	-	-	-	cg21196930	chr6:23214308	6	23214308	-	Open sea	-	-	4.73e-57	-
Xu CJ	-	28056824	2017-01-05	Age 4 vs age 0	EFO_0000246	-	Additional file 3	DNA methylation	Age 4 vs age 0	Sex, cell counts and technical covariates	Beta values	-	Illumina HumanMethylation450	Whole blood and cord blood	-	269	2	-	-	141	128	269	-	-	-	-	-	cg08324157	chr6:23455043	6	23455043	-	Open sea	-	-	1.13e-46	-
Xu CJ	-	28056824	2017-01-05	Age 4 vs age 0	EFO_0000246	-	Additional file 3	DNA methylation	Age 4 vs age 0	Sex, cell counts and technical covariates	Beta values	-	Illumina HumanMethylation450	Whole blood and cord blood	-	269	2	-	-	141	128	269	-	-	-	-	-	cg26565054	chr6:19312030	6	19312030	-	Open sea	-	-	3.79e-41	-
Xu CJ	-	28056824	2017-01-05	Age 4 vs age 0	EFO_0000246	-	Additional file 3	DNA methylation	Age 4 vs age 0	Sex, cell counts and technical covariates	Beta values	-	Illumina HumanMethylation450	Whole blood and cord blood	-	269	2	-	-	141	128	269	-	-	-	-	-	cg17050756	chr6:21771976	6	21771976	FLJ22536	Open sea	-	-	7.35e-34	-
Xu CJ	-	28056824	2017-01-05	Age 4 vs age 0	EFO_0000246	-	Additional file 3	DNA methylation	Age 4 vs age 0	Sex, cell counts and technical covariates	Beta values	-	Illumina HumanMethylation450	Whole blood and cord blood	-	269	2	-	-	141	128	269	-	-	-	-	-	cg00464814	chr6:16758889	6	16758889	ATXN1	North shore	-	-	1.2e-31	-
Xu CJ	-	28056824	2017-01-05	Age 4 vs age 0	EFO_0000246	-	Additional file 3	DNA methylation	Age 4 vs age 0	Sex, cell counts and technical covariates	Beta values	-	Illumina HumanMethylation450	Whole blood and cord blood	-	269	2	-	-	141	128	269	-	-	-	-	-	cg12457773	chr6:24126497	6	24126497	NRSN1	Island	-	-	5.24e-29	-
Xu CJ	-	28056824	2017-01-05	Age 4 vs age 0	EFO_0000246	-	Additional file 3	DNA methylation	Age 4 vs age 0	Sex, cell counts and technical covariates	Beta values	-	Illumina HumanMethylation450	Whole blood and cord blood	-	269	2	-	-	141	128	269	-	-	-	-	-	cg02903589	chr6:18215340	6	18215340	KDM1B	Open sea	-	-	1.16e-20	-
Xu CJ	-	28056824	2017-01-05	Age 4 vs age 0	EFO_0000246	-	Additional file 3	DNA methylation	Age 4 vs age 0	Sex, cell counts and technical covariates	Beta values	-	Illumina HumanMethylation450	Whole blood and cord blood	-	269	2	-	-	141	128	269	-	-	-	-	-	cg12688576	chr6:18387407	6	18387407	RNF144B	North shore	-	-	2.03e-19	-
Xu CJ	-	28056824	2017-01-05	Age 4 vs age 0	EFO_0000246	-	Additional file 3	DNA methylation	Age 4 vs age 0	Sex, cell counts and technical covariates	Beta values	-	Illumina HumanMethylation450	Whole blood and cord blood	-	269	2	-	-	141	128	269	-	-	-	-	-	cg15289427	chr6:24911001	6	24911001	FAM65B	Island	-	-	8.7e-19	-
Xu CJ	-	28056824	2017-01-05	Age 4 vs age 0	EFO_0000246	-	Additional file 3	DNA methylation	Age 4 vs age 0	Sex, cell counts and technical covariates	Beta values	-	Illumina HumanMethylation450	Whole blood and cord blood	-	269	2	-	-	141	128	269	-	-	-	-	-	cg25478114	chr6:19328477	6	19328477	-	Open sea	-	-	1.3e-18	-
Xu CJ	-	28056824	2017-01-05	Age 4 vs age 0	EFO_0000246	-	Additional file 3	DNA methylation	Age 4 vs age 0	Sex, cell counts and technical covariates	Beta values	-	Illumina HumanMethylation450	Whole blood and cord blood	-	269	2	-	-	141	128	269	-	-	-	-	-	cg12818699	chr6:24877582	6	24877582	FAM65B	Open sea	-	-	2.68e-16	-
Xu CJ	-	28056824	2017-01-05	Age 4 vs age 0	EFO_0000246	-	Additional file 3	DNA methylation	Age 4 vs age 0	Sex, cell counts and technical covariates	Beta values	-	Illumina HumanMethylation450	Whole blood and cord blood	-	269	2	-	-	141	128	269	-	-	-	-	-	cg07304343	chr6:17600327	6	17600327	FAM8A1	North shore	-	-	2.04e-12	-
Xu CJ	-	28056824	2017-01-05	Age 4 vs age 0	EFO_0000246	-	Additional file 3	DNA methylation	Age 4 vs age 0	Sex, cell counts and technical covariates	Beta values	-	Illumina HumanMethylation450	Whole blood and cord blood	-	269	2	-	-	141	128	269	-	-	-	-	-	cg21119074	chr6:20211654	6	20211654	MBOAT1	North shore	-	-	3.64e-10	-
Xu CJ	-	28056824	2017-01-05	Age 4 vs age 0	EFO_0000246	-	Additional file 3	DNA methylation	Age 4 vs age 0	Sex, cell counts and technical covariates	Beta values	-	Illumina HumanMethylation450	Whole blood and cord blood	-	269	2	-	-	141	128	269	-	-	-	-	-	cg25419523	chr6:24877624	6	24877624	FAM65B	Open sea	-	-	3.43e-09	-
Xu CJ	-	28056824	2017-01-05	Age 4 vs age 0	EFO_0000246	-	Additional file 3	DNA methylation	Age 4 vs age 0	Sex, cell counts and technical covariates	Beta values	-	Illumina HumanMethylation450	Whole blood and cord blood	-	269	2	-	-	141	128	269	-	-	-	-	-	cg26405097	chr6:15428301	6	15428301	JARID2	Open sea	-	-	4.72e-08	-
Yang BZ	-	23332324	2013-02-01	Child abuse	-	-	Appendix B	DNA methylation	Child abuse	Sex, age and ethnicity	Beta values	-	Illumina HumanMethylation450	Saliva	-	192	1	96 cases, 96 controls	10	81	111	33	-	-	58	73	29	cg10230004	chr6:24486038	6	24486038	GPLD1	Open sea	-	-	0	-
Yang BZ	-	23332324	2013-02-01	Child abuse	-	-	Appendix B	DNA methylation	Child abuse	Sex, age and ethnicity	Beta values	-	Illumina HumanMethylation450	Saliva	-	192	1	96 cases, 96 controls	10	81	111	33	-	-	58	73	29	cg00102920	chr6:18156401	6	18156401	TPMT;KDM1B	South shore	-	-	2.4e-08	-
Yang BZ	-	23332324	2013-02-01	Child abuse	-	-	Appendix B	DNA methylation	Child abuse	Sex, age and ethnicity	Beta values	-	Illumina HumanMethylation450	Saliva	-	192	1	96 cases, 96 controls	10	81	111	33	-	-	58	73	29	cg01726103	chr6:24911615	6	24911615	FAM65B	South shore	-	-	1.11e-07	-
Yang BZ	-	23332324	2013-02-01	Child abuse	-	-	Appendix B	DNA methylation	Child abuse	Sex, age and ethnicity	Beta values	-	Illumina HumanMethylation450	Saliva	-	192	1	96 cases, 96 controls	10	81	111	33	-	-	58	73	29	cg11228682	chr6:16320530	6	16320530	ATXN1	Open sea	-	-	3.28e-07	-
Yang BZ	-	23332324	2013-02-01	Child abuse	-	-	Appendix B	DNA methylation	Child abuse	Sex, age and ethnicity	Beta values	-	Illumina HumanMethylation450	Saliva	-	192	1	96 cases, 96 controls	10	81	111	33	-	-	58	73	29	cg13838578	chr6:16217063	6	16217063	-	Open sea	-	-	3.42e-07	-
Yang BZ	-	23332324	2013-02-01	Child abuse	-	-	Appendix B	DNA methylation	Child abuse	Sex, age and ethnicity	Beta values	-	Illumina HumanMethylation450	Saliva	-	192	1	96 cases, 96 controls	10	81	111	33	-	-	58	73	29	cg12659381	chr6:24646254	6	24646254	KIAA0319	Island	-	-	3.77e-07	-
Yang BZ	-	23332324	2013-02-01	Child abuse	-	-	Appendix B	DNA methylation	Child abuse	Sex, age and ethnicity	Beta values	-	Illumina HumanMethylation450	Saliva	-	192	1	96 cases, 96 controls	10	81	111	33	-	-	58	73	29	cg13699887	chr6:16320488	6	16320488	ATXN1	Open sea	-	-	4.72e-07	-
Yang BZ	-	23332324	2013-02-01	Child abuse	-	-	Appendix B	DNA methylation	Child abuse	Sex, age and ethnicity	Beta values	-	Illumina HumanMethylation450	Saliva	-	192	1	96 cases, 96 controls	10	81	111	33	-	-	58	73	29	cg02542103	chr6:16217067	6	16217067	-	Open sea	-	-	4.94e-07	-
Yousefi P	-	26553366	2015-11-09	Sex	PATO_0000047	-	Additional file 1	DNA methylation	Sex	Cell counts and technical covariates	M values	-	Illumina HumanMethylation450	Cord Blood	-	111	1	53 males, 58 females	0	53	58	-	-	-	-	111	-	cg04876424	chr6:17280551	6	17280551	RBM24	North shore	0.55959145	0.1066	1.52e-07	-
